aX,aY,aZ,gX,gY,gZ
0.417,0.969,0.164,-27.405,-27.832,-135.803
0.441,0.964,0.173,-28.442,-26.245,-138.367
0.459,0.957,0.185,-28.503,-24.902,-141.968
0.471,0.950,0.196,-26.550,-22.827,-146.484
0.482,0.949,0.207,-23.254,-21.057,-151.794
0.498,0.956,0.212,-18.982,-19.653,-157.654
0.503,0.951,0.206,-15.259,-17.944,-164.551
0.501,0.922,0.193,-11.475,-16.113,-172.546
0.498,0.882,0.167,-8.057,-14.709,-180.054
0.491,0.826,0.146,-5.005,-13.977,-186.157
0.496,0.778,0.139,-2.930,-14.099,-190.125
0.515,0.751,0.137,-1.038,-14.832,-192.871
0.528,0.719,0.129,1.099,-15.503,-195.190
0.532,0.683,0.122,2.258,-15.930,-198.425
0.542,0.650,0.111,1.343,-15.503,-201.050
0.546,0.596,0.083,-0.244,-14.587,-203.247
0.537,0.525,0.064,-2.136,-14.832,-205.261
0.537,0.467,0.061,-3.662,-15.991,-205.261
0.549,0.432,0.068,-4.700,-17.456,-203.430
0.554,0.390,0.068,-4.639,-18.860,-201.721
0.557,0.333,0.063,-3.784,-19.775,-200.073
0.565,0.269,0.058,-3.479,-20.203,-197.266
0.583,0.197,0.053,-3.906,-20.325,-193.054
0.598,0.124,0.050,-4.944,-20.203,-187.317

-0.085,2.375,0.064,49.744,44.495,327.026
-0.002,2.512,0.016,38.635,37.109,289.124
0.064,2.565,-0.013,26.978,28.381,245.483
0.116,2.523,0.008,18.555,20.752,199.097
0.197,2.437,0.083,13.306,11.902,157.349
0.120,2.318,0.120,10.742,-0.977,128.296
0.137,2.246,0.103,8.484,-2.319,107.727
0.159,2.246,0.080,4.639,3.174,88.501
0.197,2.217,0.063,1.221,8.606,63.965
0.202,2.116,0.054,5.859,9.460,38.208
0.193,2.021,0.021,11.780,5.371,18.494
0.190,1.941,0.014,15.869,-1.648,2.441
0.177,1.840,0.019,19.836,-9.155,-11.536
0.163,1.741,0.021,19.958,-13.306,-24.658
0.158,1.648,0.022,15.503,-13.794,-36.865
0.145,1.551,0.028,9.583,-14.099,-47.119
0.129,1.448,0.031,4.150,-15.503,-55.054
0.124,1.361,0.044,-0.977,-17.883,-60.303
0.125,1.288,0.061,-4.944,-20.569,-63.538
0.127,1.222,0.083,-8.301,-22.705,-66.528
0.129,1.156,0.097,-11.475,-23.376,-68.604
0.134,1.096,0.108,-14.832,-23.315,-69.641
0.142,1.051,0.126,-17.639,-23.743,-69.397
0.153,1.014,0.140,-19.897,-23.560,-68.481
0.171,1.009,0.156,-21.912,-22.522,-66.956
0.186,1.022,0.169,-23.804,-21.301,-65.430
0.199,1.041,0.174,-24.963,-19.653,-64.697
0.210,1.061,0.178,-25.269,-18.433,-65.430
0.225,1.078,0.181,-24.902,-17.395,-67.139
0.242,1.110,0.165,-24.048,-17.029,-69.824
0.260,1.134,0.141,-23.010,-17.578,-73.181
0.277,1.150,0.127,-22.156,-19.470,-78.186
0.299,1.160,0.129,-21.240,-21.301,-83.801
0.312,1.158,0.143,-21.423,-23.376,-90.210
0.318,1.143,0.152,-21.851,-24.109,-97.168
0.319,1.126,0.164,-22.461,-23.865,-103.516
0.339,1.141,0.174,-23.071,-23.437,-109.131
0.354,1.145,0.166,-24.292,-22.705,-115.051
0.354,1.123,0.154,-25.757,-21.423,-121.887
0.360,1.098,0.144,-27.344,-20.691,-128.418
0.371,1.064,0.144,-28.503,-21.118,-134.338
0.389,1.032,0.147,-29.236,-21.667,-139.648
0.406,1.000,0.149,-29.724,-21.667,-145.020
0.421,0.967,0.151,-29.724,-21.301,-150.696
0.435,0.937,0.171,-28.809,-20.508,-156.372
0.462,0.929,0.181,-27.649,-19.775,-162.109
0.461,0.879,0.171,-26.428,-19.287,-169.067
0.463,0.842,0.170,-22.888,-18.799,-173.584
0.462,0.797,0.162,-19.958,-18.616,-177.856
0.472,0.754,0.152,-16.357,-18.188,-180.603
0.483,0.720,0.143,-12.512,-18.188,-182.678
0.500,0.702,0.133,-8.850,-18.372,-184.692
0.514,0.675,0.118,-6.531,-18.860,-186.646
0.522,0.635,0.109,-4.639,-18.982,-189.209
0.534,0.599,0.101,-3.296,-19.958,-191.406
0.537,0.551,0.098,-2.075,-21.179,-192.383
0.544,0.503,0.096,-1.343,-22.583,-191.956
0.551,0.444,0.085,-0.916,-23.193,-190.613
0.566,0.411,0.098,0.244,-23.621,-188.232
0.588,0.395,0.134,2.747,-24.536,-185.364

-0.941,1.358,0.909,125.732,-18.127,500.793
-0.746,1.887,0.877,84.473,-0.793,514.404
-0.540,2.297,0.744,32.715,29.053,500.549
-0.398,2.596,0.601,-12.878,62.805,465.515
-0.279,2.742,0.430,-45.898,89.355,414.307
-0.179,2.784,0.314,-55.725,98.816,355.591
-0.077,2.770,0.240,-43.335,89.905,295.837
0.014,2.707,0.227,-19.592,70.374,238.464
0.031,2.630,0.217,3.906,50.110,186.951
0.051,2.532,0.177,21.240,40.405,138.794
0.044,2.402,0.142,32.166,36.621,93.933
0.030,2.228,0.119,40.466,34.241,53.284
0.012,2.035,0.094,45.410,31.311,21.912
-0.019,1.903,0.040,46.997,25.635,2.625
-0.014,1.784,0.012,43.030,16.724,-12.756
-0.012,1.690,-0.009,35.095,8.118,-21.790
0.000,1.633,-0.015,22.644,2.075,-27.283
0.019,1.597,-0.009,9.705,-1.953,-32.715
0.037,1.546,-0.004,-0.793,-5.127,-39.978
0.054,1.497,0.009,-8.606,-8.423,-48.828
0.070,1.442,0.026,-14.709,-13.611,-57.800
0.079,1.374,0.051,-17.761,-19.470,-66.772
0.083,1.290,0.074,-18.921,-24.170,-75.684
0.083,1.203,0.095,-19.592,-27.527,-83.862
0.082,1.119,0.118,-20.264,-30.945,-89.478
0.087,1.039,0.140,-20.569,-33.752,-92.773
0.094,0.980,0.167,-21.729,-34.973,-93.994
0.107,0.933,0.190,-23.071,-34.119,-92.773
0.125,0.913,0.208,-24.902,-32.959,-89.783
0.142,0.914,0.226,-26.978,-31.311,-86.060
0.165,0.935,0.243,-28.748,-29.968,-82.458
0.195,0.964,0.251,-31.311,-28.259,-79.529
0.230,1.021,0.259,-33.691,-26.245,-77.820
0.264,1.076,0.263,-35.156,-24.902,-77.942
0.292,1.118,0.266,-36.072,-23.804,-81.299
0.310,1.132,0.259,-36.011,-22.949,-86.731
0.318,1.128,0.252,-34.851,-22.522,-92.651
0.321,1.110,0.247,-33.386,-22.522,-98.389
0.323,1.085,0.242,-31.128,-22.949,-103.333
0.330,1.072,0.234,-29.053,-23.499,-106.750
0.350,1.074,0.222,-28.625,-23.987,-109.192
0.367,1.078,0.217,-30.701,-23.010,-112.427
0.386,1.094,0.215,-34.912,-20.630,-115.906
0.403,1.114,0.216,-39.856,-17.944,-120.178
0.427,1.125,0.221,-44.189,-15.747,-125.366
0.445,1.115,0.216,-47.424,-14.160,-131.226
0.462,1.086,0.214,-49.500,-12.573,-138.062
0.473,1.057,0.214,-49.500,-11.658,-145.386
0.488,1.032,0.209,-46.692,-11.841,-152.649
0.497,0.989,0.197,-42.664,-13.184,-159.851
0.500,0.936,0.184,-37.720,-14.221,-166.626
0.505,0.887,0.179,-33.081,-15.076,-172.607
0.512,0.838,0.179,-28.870,-16.052,-177.612
0.522,0.795,0.177,-25.696,-16.663,-181.274
0.530,0.738,0.169,-24.109,-16.907,-183.960
0.530,0.672,0.160,-23.376,-15.869,-186.340
0.546,0.626,0.151,-23.193,-14.160,-186.829
0.554,0.575,0.147,-23.254,-12.939,-186.523
0.563,0.518,0.149,-22.949,-12.390,-185.059
0.574,0.471,0.155,-22.583,-11.047,-182.312

-1.199,1.456,1.044,106.628,-7.507,588.745
-0.973,2.148,1.049,110.962,7.629,589.539
-0.600,2.758,0.848,98.816,18.921,569.214
-0.405,3.163,0.491,69.763,29.419,524.658
-0.146,3.272,0.174,25.208,42.175,455.261
-0.135,3.197,0.119,-15.869,40.833,381.653
-0.032,3.014,0.222,-41.443,41.809,339.783
-0.126,3.124,0.050,-54.749,48.889,303.223
0.020,3.109,0.067,-62.744,39.978,214.417
0.139,2.850,0.263,-44.312,17.761,127.014
0.098,2.561,0.396,-15.137,2.869,67.200
0.065,2.360,0.444,2.686,-3.479,25.696
0.031,2.158,0.400,15.991,-3.174,-4.333
-0.003,1.969,0.321,26.001,-1.831,-26.611
-0.011,1.814,0.237,29.907,0.122,-44.067
-0.016,1.684,0.161,28.198,2.625,-57.129
-0.006,1.595,0.094,21.790,4.700,-66.772
0.001,1.492,0.036,12.634,4.883,-74.768
0.013,1.443,0.012,4.822,1.587,-80.627
0.045,1.400,0.011,-0.732,-3.784,-85.205
0.071,1.356,0.020,-4.883,-9.949,-92.041
0.093,1.306,0.049,-9.277,-15.503,-99.731
0.113,1.245,0.090,-14.648,-19.775,-107.971
0.132,1.187,0.140,-19.592,-22.400,-114.807
0.146,1.127,0.186,-23.315,-24.536,-120.544
0.157,1.079,0.234,-25.879,-25.635,-125.061
0.178,1.058,0.278,-27.893,-25.696,-127.441
0.211,1.068,0.309,-30.396,-24.170,-128.906
0.240,1.084,0.320,-33.447,-20.752,-130.920
0.254,1.072,0.310,-36.255,-16.113,-133.972
0.270,1.059,0.293,-37.292,-12.329,-137.512
0.298,1.057,0.281,-36.255,-10.803,-140.381
0.320,1.047,0.279,-33.875,-11.169,-143.860
0.338,1.044,0.289,-32.532,-11.719,-147.400
0.362,1.058,0.302,-32.898,-10.681,-151.184
0.371,1.040,0.301,-34.363,-8.057,-157.349
0.380,1.003,0.315,-35.889,-4.028,-163.818
0.388,0.991,0.321,-36.621,0.305,-166.199
0.407,1.002,0.312,-36.743,3.418,-167.847
0.423,0.985,0.285,-35.278,5.432,-171.143
0.441,0.969,0.256,-33.569,6.775,-175.415
0.458,0.941,0.226,-32.166,8.057,-180.542
0.464,0.893,0.199,-30.518,9.155,-187.073
0.467,0.856,0.174,-27.405,8.789,-193.359
0.494,0.817,0.155,-24.048,6.653,-200.317
0.506,0.805,0.161,-19.531,2.686,-206.482
0.521,0.803,0.161,-15.991,0.183,-210.144
0.543,0.780,0.159,-15.076,-1.709,-215.820
0.530,0.727,0.140,-14.648,-3.235,-221.619
0.517,0.655,0.135,-13.916,-4.517,-226.501
0.529,0.611,0.154,-13.611,-4.211,-230.042
0.542,0.586,0.166,-11.230,-3.906,-232.849
0.549,0.563,0.145,-5.432,-3.845,-236.084
0.539,0.532,0.113,0.793,-6.104,-240.601
0.533,0.498,0.097,7.263,-10.315,-245.239
0.560,0.531,0.137,12.939,-15.198,-250.183
0.566,0.547,0.177,18.555,-19.104,-258.728
0.510,0.424,0.177,24.597,-20.020,-271.667
0.464,0.221,0.135,28.564,-16.541,-281.677
0.412,0.022,0.076,30.640,-11.047,-285.767

-0.680,1.801,1.008,77.087,-14.099,547.852
-0.322,2.373,1.144,59.814,-13.916,547.791
-0.431,2.700,0.957,40.955,-12.268,535.767
-0.286,2.862,0.432,-6.958,35.583,488.953
-0.133,2.978,0.053,-84.717,84.717,424.011
-0.033,2.890,-0.225,-148.010,120.728,351.746
0.084,2.695,-0.283,-173.584,128.967,287.170
0.019,2.731,-0.204,-159.973,113.281,257.019
0.059,2.829,-0.165,-123.291,76.782,211.670
0.214,2.814,0.022,-71.472,34.363,143.372
0.215,2.614,0.158,-10.376,9.155,81.360
0.166,2.416,0.165,27.588,2.686,27.039
0.127,2.219,0.098,52.551,5.615,-14.465
0.093,2.024,-0.006,70.129,6.897,-46.082
0.053,1.838,-0.099,78.369,3.479,-66.101
0.009,1.693,-0.176,74.585,-3.601,-76.233
0.012,1.552,-0.206,60.608,-10.437,-84.045
0.024,1.427,-0.206,41.870,-13.855,-89.233
0.042,1.360,-0.189,20.081,-15.381,-89.355
0.074,1.324,-0.145,-0.732,-19.470,-88.135
0.104,1.291,-0.077,-15.381,-26.550,-88.135
0.126,1.243,0.008,-25.085,-31.799,-91.492
0.148,1.194,0.092,-32.043,-34.363,-95.764
0.178,1.160,0.161,-36.865,-34.607,-99.060
0.182,1.122,0.198,-38.391,-34.241,-102.600
0.230,1.065,0.222,-37.964,-33.691,-107.483
0.246,1.001,0.248,-35.095,-31.860,-110.779
0.265,1.003,0.241,-32.166,-29.602,-109.741
0.286,0.982,0.213,-29.724,-27.649,-110.779
0.301,0.973,0.188,-26.672,-26.367,-111.206
0.318,0.970,0.177,-24.658,-26.794,-111.572
0.342,0.980,0.183,-23.376,-27.100,-112.610
0.364,0.982,0.179,-22.766,-27.039,-114.197
0.382,0.972,0.174,-22.278,-26.733,-116.699
0.398,0.962,0.175,-21.667,-26.855,-119.080
0.414,0.947,0.174,-20.874,-27.588,-120.972
0.425,0.925,0.177,-19.470,-29.297,-123.108
0.428,0.888,0.175,-17.334,-30.762,-124.939
0.430,0.846,0.173,-15.991,-32.593,-126.221
0.448,0.802,0.162,-15.564,-34.180,-127.075
0.459,0.751,0.166,-14.832,-35.400,-127.136
0.472,0.713,0.164,-13.794,-35.217,-123.962
0.484,0.679,0.158,-13.916,-34.912,-120.850
0.499,0.654,0.158,-14.099,-34.119,-117.737
0.512,0.627,0.158,-15.015,-33.630,-114.685
0.529,0.601,0.166,-16.602,-32.654,-111.206
0.555,0.571,0.175,-18.555,-31.128,-106.934
0.581,0.567,0.176,-21.729,-29.114,-101.563
0.599,0.566,0.176,-24.475,-26.978,-96.619
0.615,0.562,0.182,-25.024,-25.085,-92.896
0.643,0.584,0.196,-24.780,-23.682,-89.722
0.663,0.605,0.214,-24.475,-21.606,-89.172
0.678,0.620,0.229,-23.193,-19.470,-90.210
0.691,0.626,0.237,-20.630,-17.517,-91.614
0.717,0.664,0.253,-17.883,-14.099,-93.567
0.744,0.714,0.264,-14.099,-10.681,-97.168
0.758,0.738,0.261,-8.423,-8.423,-103.516
0.757,0.730,0.248,-3.235,-7.019,-111.694
0.769,0.736,0.243,1.770,-5.249,-120.300
0.756,0.704,0.213,6.836,-3.723,-129.822

-1.176,1.447,1.045,81.604,44.617,574.158
-0.910,2.133,1.229,106.873,42.969,569.031
-0.856,2.614,1.151,119.019,34.607,553.528
-0.628,2.985,0.723,98.999,75.195,519.775
-0.493,3.383,0.311,33.508,104.492,461.426
-0.304,3.459,-0.043,-19.348,125.427,376.526
-0.188,3.337,-0.206,-37.903,125.854,280.396
-0.108,3.138,-0.278,-29.663,102.173,195.251
-0.083,2.962,-0.201,-4.272,57.129,132.141
-0.050,2.740,-0.025,23.010,2.686,85.815
-0.023,2.562,0.221,35.767,-33.936,42.908
-0.022,2.318,0.369,37.842,-40.466,2.930
-0.051,2.148,0.419,31.311,-31.921,-18.738
-0.051,2.040,0.378,19.897,-20.996,-31.372
-0.051,1.914,0.300,12.146,-12.512,-46.265
-0.047,1.762,0.234,8.667,-9.705,-62.500
-0.038,1.631,0.176,6.836,-10.498,-73.669
-0.011,1.549,0.132,4.456,-14.282,-78.979
0.016,1.481,0.103,1.343,-19.653,-83.191
0.034,1.411,0.088,-3.296,-23.682,-88.257
0.051,1.347,0.092,-10.010,-25.391,-94.238
0.069,1.292,0.111,-17.456,-26.123,-100.403
0.076,1.207,0.142,-25.146,-26.794,-106.995
0.081,1.132,0.176,-30.823,-26.733,-111.328
0.099,1.094,0.212,-33.081,-26.794,-111.633
0.110,1.052,0.234,-34.546,-27.588,-111.328
0.128,1.007,0.256,-35.828,-27.832,-111.084
0.144,0.978,0.278,-36.499,-27.039,-109.802
0.179,0.963,0.281,-36.499,-25.024,-107.117
0.204,0.951,0.272,-35.400,-21.790,-105.042
0.229,0.933,0.255,-33.936,-19.348,-104.065
0.245,0.906,0.228,-31.799,-17.639,-103.821
0.257,0.882,0.210,-29.358,-17.151,-103.577
0.276,0.874,0.215,-26.489,-18.188,-102.905
0.301,0.876,0.222,-23.499,-19.897,-102.417
0.321,0.866,0.225,-22.156,-21.240,-102.295
0.330,0.843,0.232,-23.376,-21.240,-102.844
0.338,0.813,0.241,-25.146,-19.653,-103.149
0.345,0.784,0.235,-25.940,-17.395,-102.905
0.356,0.726,0.236,-25.085,-16.418,-102.600
0.353,0.689,0.232,-21.179,-14.648,-97.595
0.353,0.657,0.218,-17.883,-12.756,-91.553
0.368,0.637,0.203,-13.855,-11.230,-84.778
0.376,0.663,0.183,-10.315,-9.644,-77.271
0.419,0.654,0.185,-9.216,-8.301,-72.327
0.453,0.718,0.169,-7.874,-6.409,-65.247
0.482,0.758,0.142,-9.155,-4.700,-59.143
0.508,0.790,0.133,-13.062,-2.869,-57.800
0.519,0.797,0.130,-18.127,-1.099,-58.716
0.522,0.789,0.143,-22.095,0.122,-60.181
0.529,0.795,0.163,-24.292,0.977,-61.279
0.541,0.813,0.177,-24.414,1.648,-62.134
0.564,0.836,0.193,-22.644,2.380,-63.110
0.584,0.876,0.205,-19.714,3.418,-65.002
0.610,0.914,0.202,-14.893,4.211,-68.848
0.634,0.951,0.212,-10.315,5.859,-75.623
0.640,0.964,0.215,-5.432,7.080,-84.595
0.646,0.980,0.219,-0.183,7.690,-93.628
0.671,1.047,0.248,3.723,9.399,-102.905
0.717,1.167,0.304,5.981,11.108,-114.014

-1.075,1.292,0.817,114.807,20.935,535.156
-1.158,1.884,1.006,122.925,-6.531,540.039
-0.940,2.344,0.774,107.178,-17.700,533.142
-0.857,2.688,0.472,43.030,4.639,497.070
-0.776,2.859,0.208,-40.710,34.790,450.439
-0.525,3.069,0.187,-108.765,57.251,397.461
-0.379,3.090,0.306,-132.080,52.795,335.510
-0.289,2.999,0.445,-110.840,34.973,273.682
-0.169,2.916,0.573,-74.219,19.958,217.468
-0.061,2.813,0.703,-40.833,14.282,160.950
-0.060,2.622,0.711,-11.108,17.090,107.544
-0.117,2.418,0.592,12.695,24.841,63.599
-0.153,2.243,0.442,29.541,29.907,29.968
-0.172,2.028,0.294,42.542,31.921,0.610
-0.191,1.818,0.195,47.729,33.386,-22.339
-0.213,1.632,0.088,44.861,31.677,-36.499
-0.207,1.510,0.020,37.476,26.306,-42.969
-0.168,1.403,-0.011,27.893,18.127,-45.593
-0.177,1.320,-0.007,17.151,10.010,-48.096
-0.163,1.236,0.000,4.639,6.592,-49.744
-0.126,1.189,0.027,-10.315,5.371,-50.781
-0.089,1.178,0.060,-22.644,2.502,-49.561
-0.073,1.162,0.110,-29.358,-2.014,-49.500
-0.049,1.133,0.149,-30.884,-6.287,-51.819
-0.035,1.112,0.179,-31.982,-8.179,-55.847
-0.018,1.089,0.205,-31.799,-10.315,-59.814
0.001,1.073,0.232,-29.602,-13.428,-63.049
0.020,1.063,0.252,-27.832,-15.320,-66.406
0.040,1.050,0.263,-27.649,-15.503,-69.580
0.049,1.031,0.267,-28.381,-14.709,-72.632
0.054,1.005,0.263,-28.198,-14.221,-75.134
0.063,0.985,0.262,-26.001,-15.015,-76.355
0.077,0.966,0.271,-22.888,-16.785,-77.209
0.090,0.951,0.281,-20.630,-17.639,-77.454
0.100,0.937,0.296,-18.799,-18.066,-77.454
0.109,0.929,0.311,-16.907,-17.639,-77.209
0.122,0.923,0.311,-15.930,-16.724,-76.599
0.133,0.918,0.308,-15.747,-14.526,-75.806
0.143,0.919,0.299,-16.602,-11.902,-74.829
0.152,0.915,0.279,-17.883,-9.644,-73.914
0.165,0.904,0.252,-19.165,-7.629,-72.571
0.174,0.891,0.232,-21.057,-6.714,-71.106
0.186,0.880,0.216,-22.766,-6.775,-69.519
0.200,0.870,0.208,-23.682,-6.714,-67.566
0.211,0.867,0.204,-24.231,-6.836,-65.369
0.222,0.885,0.200,-25.391,-6.226,-62.927
0.232,0.908,0.192,-27.039,-5.127,-61.218
0.250,0.956,0.186,-28.564,-4.211,-60.120
0.274,1.012,0.183,-29.663,-3.906,-60.120
0.292,1.066,0.187,-31.128,-3.479,-62.561
0.313,1.126,0.199,-32.532,-3.357,-67.017
0.328,1.170,0.208,-33.081,-3.235,-73.181
0.339,1.200,0.207,-32.715,-2.686,-81.543
0.352,1.229,0.203,-31.311,-2.869,-90.759
0.368,1.246,0.194,-28.687,-3.357,-100.952
0.374,1.248,0.189,-25.940,-3.418,-112.488
0.390,1.261,0.185,-23.254,-3.235,-124.573
0.399,1.283,0.187,-20.874,-2.991,-137.329
0.419,1.327,0.202,-19.165,-2.991,-151.794
0.424,1.324,0.210,-18.555,-3.235,-168.762
